"DATE","HOTEL_ID","COUNTRY","HOTEL_STARS","ROOM_PRICE","ROOM_COST","LOS","DTA","BOOKING_DOW","CHECK_IN_DOW"
2019-05-24,279129,"US",3,142.13,128,1,0,"Sat","Fri"
2019-05-16,120839,"US",2,183.26,175.64988,2,2,"Fri","Sun"
2019-05-22,115165,"US",2,79.12,70.49,1,0,"Wed","Wed"
2019-05-30,125776,"US",4,1199.14,1019.43,3,8,"Thu","Fri"
2019-05-22,225526,"US",2,81.08,74.69,1,0,"Wed","Wed"
2019-05-27,461833,"US",4,918.09,786,3,105,"Mon","Mon"
2019-05-12,193670,"US",3,397.17,375.89629,3,12,"Sun","Fri"
2019-05-19,600022,"ES",5,183.78,164.13,1,16,"Sun","Tue"
2019-05-26,202190,"US",4,1053.29,968.66322,3,33,"Sun","Fri"
2019-05-15,751739,"US",2,225.08,200,1,2,"Wed","Fri"
2019-05-24,751739,"US",2,124.06,105,1,0,"Sat","Fri"
2019-05-20,751739,"US",2,859.39,737.64,3,3,"Tue","Fri"
2019-05-17,257079,"US",1,132.75,119.79,2,0,"Fri","Fri"
2019-05-27,620381,"US",2,348.53,306,2,4,"Mon","Fri"
2019-05-31,119024,"US",2,67.22,59.95,1,0,"Sat","Fri"
2019-05-16,210366,"US",3,120.18,108.84,1,11,"Sat","Wed"
2019-05-16,326963,"CA",3,249.35,221.96,2,0,"Thu","Thu"
2019-05-15,278712,"US",2,124.66,111.62,1,15,"Thu","Fri"
2019-05-20,208324,"US",3,93.41,91.27317,1,0,"Tue","Tue"
2019-05-25,108805,"US",3,171.95,153.9,2,8,"Wed","Thu"
2019-05-30,108805,"US",3,171.95,153.9,2,21,"Thu","Thu"
2019-05-20,112020,"US",3,302.81,267,2,4,"Mon","Fri"
2019-05-10,112020,"US",3,286.24,252.74,2,13,"Sun","Sat"
2019-05-20,245040,"US",3,335.93,295.72,4,20,"Thu","Wed"
2019-05-23,195963,"US",2,109.4,99.45,1,0,"Fri","Fri"
2019-05-12,171192,"US",3,94.71,69.24,1,0,"Sun","Sun"
2019-05-22,171192,"US",3,277,239.58,3,0,"Thu","Thu"
2019-05-31,116485,"US",3,165.68,148.47,1,1,"Fri","Sat"
2019-05-26,116485,"US",3,120.03,108.73,1,0,"Sun","Sun"
2019-05-23,205152,"US",3,106.58,96.97,1,0,"Fri","Fri"
2019-05-23,205152,"US",3,106.58,96.97,1,0,"Thu","Thu"
2019-05-22,205152,"US",3,95.13,86.97,1,2,"Fri","Sun"
2019-05-10,124012,"US",3,304.22,259.3,1,0,"Sat","Fri"
2019-05-25,131650,"US",4,755.89,651.6,2,0,"Sat","Sat"
2019-05-18,264364,"US",2,143.44,129.1,1,0,"Sun","Sat"
2019-05-22,264364,"US",2,115.82,103.99,1,4,"Wed","Sun"
2019-05-28,264364,"US",2,122.97,105.97,1,0,"Tue","Tue"
2019-05-29,107724,"US",3,134.09,120.96,1,31,"Wed","Sat"
2019-05-24,739931,"US",3,110.41,100.33,1,0,"Fri","Fri"
2019-05-20,128272,"US",2,73.57,68.12,1,0,"Mon","Mon"
2019-05-19,202673,"US",1,103.4,100.6338,2,0,"Sun","Sun"
2019-05-11,645263,"BR",3,41.12,39.67,1,2,"Sun","Tue"
2019-05-24,111946,"US",3,100.13,97.56981,1,0,"Fri","Fri"
2019-05-17,111946,"US",3,93.61,70.97,1,0,"Sat","Sat"
2019-05-22,113073,"US",3,96.26,87.97,1,2,"Fri","Sun"
2019-05-28,113073,"US",3,132.7,87.97,1,2,"Tue","Thu"
2019-05-23,113073,"US",3,598.55,518.28,4,5,"Fri","Wed"
2019-05-21,169922,"US",3,184.81,153.81,1,0,"Tue","Tue"
2019-05-11,140304,"US",2,143.53,129.19,1,0,"Sat","Sat"
2019-05-17,175726,"US",2,54.86,51.73,1,0,"Sat","Fri"
2019-05-23,175726,"US",2,54.86,51.73,1,0,"Fri","Thu"
2019-05-24,473634,"US",2,160.97,142.79,1,0,"Fri","Fri"
2019-05-10,270688,"US",3,232.76,201,2,1,"Fri","Sat"
2019-05-10,442379,"US",2,108.85,98.97,1,0,"Sat","Fri"
2019-05-25,220954,"US",2,127.8,94,1,0,"Sat","Sat"
2019-05-26,114047,"US",4,243.44,215.86,1,0,"Sun","Sun"
2019-05-31,114334,"US",3,127.14,114.03,1,0,"Fri","Fri"
2019-05-13,136252,"US",2,62.01,58,1,1,"Mon","Tue"
2019-05-16,494003,"US",2,334.7,317.3619,2,7,"Fri","Fri"
2019-05-20,494003,"US",2,138.69,124.97,1,0,"Tue","Mon"
2019-05-22,115387,"US",3,85.95,78.97,1,0,"Wed","Wed"
2019-05-17,115387,"US",3,90.1,73.97,1,0,"Fri","Fri"
2019-05-24,187349,"US",2,131.73,118.17,1,0,"Fri","Fri"
2019-05-11,134591,"US",2,61.71,57.74,1,1,"Sat","Sun"
2019-05-20,134591,"US",2,61.79,59,1,0,"Tue","Mon"
2019-05-23,134591,"US",2,62.78,58.67,1,0,"Thu","Thu"
2019-05-15,118305,"US",3,110.06,100,1,2,"Thu","Sat"
2019-05-25,495674,"US",2,93.19,91.06703,1,2,"Sat","Mon"
2019-05-23,169437,"US",2,115.75,104.97,1,0,"Thu","Thu"
2019-05-25,343149,"US",2,130.39,117.73,1,0,"Sat","Sat"
2019-05-24,343149,"US",2,130.39,117.73,1,1,"Fri","Sat"
2019-05-10,135073,"US",2,118.93,107.76,1,0,"Sat","Fri"
2019-05-13,180413,"US",2,187.84,167.68,1,2,"Wed","Fri"
2019-05-13,180413,"US",2,188.23,168.02,1,4,"Mon","Fri"
2019-05-30,193280,"US",2,262.82,220.5,2,15,"Thu","Fri"
2019-05-26,202376,"US",2,223.26,198.36,2,10,"Sun","Wed"
2019-05-24,105933,"US",3,102.44,73.97,1,0,"Fri","Fri"
2019-05-22,105933,"US",3,85.57,73.97,1,0,"Thu","Thu"
2019-05-19,105933,"US",3,105.11,77.96,1,0,"Mon","Sun"
2019-05-29,263105,"US",2,266.18,235.35,3,29,"Wed","Thu"
2019-05-29,263105,"US",2,163.14,146.22,2,33,"Wed","Mon"
2019-05-30,418873,"US",3,137.6,124,1,1,"Fri","Sat"
2019-05-24,209207,"US",2,79.69,73.48,1,0,"Sat","Fri"
2019-05-24,209207,"US",2,161.43,144.76,2,0,"Sat","Sat"
2019-05-25,209207,"US",2,78.43,72.38,1,0,"Sat","Sat"
2019-05-24,209207,"US",2,75.71,68.62,1,0,"Fri","Fri"
2019-05-24,209207,"US",2,232.09,205.86,3,0,"Fri","Fri"
2019-05-24,209207,"US",2,79.66,72.38,1,1,"Fri","Sat"
2019-05-26,209207,"US",2,78.43,72.38,1,0,"Sun","Sun"
2019-05-13,209207,"US",2,79.68,73.07,1,0,"Tue","Mon"
2019-05-10,209207,"US",2,79.83,73.6,1,0,"Sat","Fri"
2019-05-29,137830,"US",2,120.12,108.79,1,1,"Thu","Fri"
2019-05-18,137830,"US",2,120.12,108.79,1,0,"Sat","Sat"
2019-05-12,137830,"US",2,237.64,206.66,2,5,"Sun","Fri"
2019-05-12,137830,"US",2,232.9,206.66,2,25,"Mon","Fri"
2019-05-09,137830,"US",2,114.72,104.08,1,1,"Fri","Sat"
2019-05-17,137830,"US",2,120.12,103.87,1,0,"Fri","Fri"
2019-05-29,137830,"US",2,114.48,103.87,1,9,"Wed","Fri"
2019-05-19,137830,"US",2,234.63,208.16,2,6,"Sun","Sat"
2019-05-10,137830,"US",2,120.12,104.08,1,0,"Sat","Fri"
2019-05-26,535538,"US",3,145.07,130.53,1,0,"Sun","Sun"
2019-05-27,855740,"MX",4,1611.87,1363.6,5,31,"Tue","Fri"
2019-05-12,192815,"US",2,121.04,109.59,1,0,"Mon","Sun"
2019-05-22,192815,"US",2,200.41,178.57,1,1,"Wed","Thu"
2019-05-17,192815,"US",2,247.15,219,2,0,"Fri","Fri"
2019-05-16,326543,"AU",4,421.5,368.16,2,25,"Thu","Mon"
2019-05-16,195989,"US",2,346.06,303.42,3,20,"Fri","Thu"
2019-05-29,112935,"US",4,243.61,177.97,1,0,"Wed","Wed"
2019-05-18,112935,"US",4,198.83,146.97,1,0,"Sat","Sat"
2019-05-18,112935,"US",4,198.83,146.97,1,0,"Sat","Sat"
2019-05-22,112935,"US",4,149.66,125.97,1,3,"Thu","Sun"
2019-05-23,112935,"US",4,127.18,114.97,1,1,"Fri","Sat"
2019-05-24,112935,"US",4,154.25,114.97,1,0,"Fri","Fri"
2019-05-22,112935,"US",4,153.66,126.97,1,0,"Thu","Thu"
2019-05-17,112935,"US",4,550.89,478.32,2,0,"Fri","Fri"
2019-05-30,112935,"US",4,204.74,182.38,1,0,"Thu","Thu"
2019-05-30,112935,"US",4,154.65,114.97,1,0,"Fri","Fri"
2019-05-30,112935,"US",4,302.85,228.98,2,1,"Thu","Fri"
2019-05-25,112935,"US",4,139.81,125.97,1,1,"Sat","Sun"
2019-05-24,112935,"US",4,127.46,115,1,0,"Fri","Fri"
2019-05-23,112935,"US",4,168.97,129.9,1,0,"Fri","Thu"
2019-05-31,126613,"US",4,76.81,75.79978,1,19,"Sat","Thu"
2019-05-10,108888,"US",3,201.44,179.18,1,0,"Fri","Fri"
2019-05-17,135779,"US",2,111.92,108.73296,1,6,"Sat","Fri"
2019-05-24,208287,"US",2,107.51,97.79,1,0,"Sat","Fri"
2019-05-20,313600,"US",2,121.13,109.66,1,0,"Sun","Sun"
2019-05-20,359100,"GU",3,173.02,154.8,2,18,"Tue","Sat"
2019-05-09,206054,"US",4,190.73,168.85,1,0,"Fri","Fri"
2019-05-21,139566,"US",2,84.61,77.78,1,1,"Tue","Wed"
2019-05-19,139566,"US",2,85.44,78.5,1,0,"Sun","Sun"
2019-05-10,139566,"US",2,95.75,91,1,0,"Fri","Fri"
2019-05-26,138847,"US",2,97.42,89,1,1,"Mon","Tue"
2019-05-30,506178,"US",2,200.85,178.98,2,33,"Fri","Wed"
2019-05-16,198815,"US",3,127.85,115.5,1,0,"Fri","Fri"
2019-05-16,198815,"US",3,127.81,115.5,1,1,"Fri","Sat"
2019-05-23,198815,"US",3,143.11,122.57,1,0,"Fri","Fri"
2019-05-12,136657,"US",3,142.77,121.98,1,0,"Sun","Sun"
2019-05-13,136657,"US",3,159.62,143.18,1,0,"Tue","Mon"
2019-05-13,136657,"US",3,130.39,117.75,1,0,"Fri","Thu"
2019-05-11,492904,"HT",4,120.92,109.48,1,0,"Sun","Sun"
2019-05-31,492904,"HT",4,219.49,195.04,2,0,"Sat","Sat"
2019-05-21,492904,"HT",4,321.63,283,3,2,"Wed","Fri"
2019-05-27,492904,"HT",4,107.99,98.2,1,4,"Tue","Sat"
2019-05-14,492904,"HT",4,455.38,397,4,2,"Tue","Thu"
2019-05-19,492904,"HT",4,243.76,216,2,1,"Mon","Tue"
2019-05-17,492904,"HT",4,391.45,342.7,3,58,"Fri","Sun"
2019-05-30,492904,"HT",4,217.13,193,2,1,"Fri","Sat"
2019-05-20,492904,"HT",4,120.37,108.49,1,62,"Tue","Mon"
2019-05-20,492904,"HT",4,231.02,205,2,56,"Tue","Tue"
2019-05-23,492904,"HT",4,137.53,124.57,1,2,"Thu","Sat"
2019-05-23,492904,"HT",4,113.48,102,1,2,"Fri","Sun"
2019-05-22,150514,"US",4,59.98,50.37,1,10,"Wed","Sat"
2019-05-25,150514,"US",4,120.93,106,1,25,"Sun","Thu"
2019-05-25,150514,"US",4,127.64,112,1,26,"Sat","Thu"
2019-05-21,208518,"US",2,322.35,280.89,3,3,"Tue","Fri"
2019-05-12,208518,"US",2,86.95,79.83,1,12,"Tue","Sun"
2019-05-12,135840,"US",2,92.8,82.78,1,0,"Sun","Sun"
2019-05-11,951587,"US",3,192.15,169.39,1,15,"Sat","Sun"
2019-05-26,115230,"US",2,105.89,96.39,1,0,"Sun","Sun"
2019-05-26,147568,"US",2,114.66,104.06,1,0,"Tue","Tue"
2019-05-24,138417,"US",2,78.82,70.24,1,0,"Fri","Fri"
2019-05-29,408396,"US",3,185.16,165.4,1,3,"Thu","Sun"
2019-05-25,234567,"US",3,142.5,128.3,1,0,"Sat","Sat"
2019-05-15,234567,"US",3,362.28,318,2,3,"Wed","Sat"
2019-05-25,268166,"US",3,632.93,596.80341,3,66,"Tue","Fri"
2019-05-11,201363,"US",1,98.11,89.57,1,0,"Sat","Sat"
2019-05-12,606075,"US",3,130.83,118.15,1,0,"Sun","Sun"
2019-05-16,232077,"CA",3,153.2,137.59,1,18,"Sat","Wed"
2019-05-22,117621,"US",4,907.16,769.77,3,19,"Wed","Mon"
2019-05-14,211393,"US",2,88.67,80.11,1,6,"Tue","Mon"
2019-05-10,115602,"US",4,528.28,459.31,3,11,"Sat","Wed"
2019-05-20,116676,"US",2,74.26,68.73,1,0,"Tue","Mon"
2019-05-17,325830,"US",3,150.17,135,1,1,"Fri","Sat"
2019-05-31,161699,"US",3,110.4,100.32,1,8,"Sat","Sun"
2019-05-13,161699,"US",3,164.47,147.41,1,4,"Mon","Fri"
2019-05-19,126042,"US",3,121.77,96.24,1,0,"Mon","Sun"
2019-05-23,470571,"US",4,222.77,197.97,1,12,"Thu","Tue"
2019-05-18,470571,"US",4,220.06,181.97,1,16,"Sat","Mon"
2019-05-17,247025,"US",2,77.51,71.57,1,5,"Fri","Wed"
2019-05-26,247025,"US",2,74.54,68.97,1,0,"Tue","Tue"
2019-05-26,247025,"US",2,74.54,68.97,1,0,"Wed","Wed"
2019-05-22,222684,"US",3,110.72,100.59,1,0,"Fri","Fri"
2019-05-25,222684,"US",3,160.77,144.18,1,0,"Sat","Sat"
2019-05-30,222684,"US",3,107.72,97.97,1,2,"Thu","Sat"
2019-05-21,222684,"US",3,330.85,290.97,3,2,"Wed","Fri"
2019-05-17,105325,"US",4,272.53,240.98,2,0,"Sat","Fri"
2019-05-11,105325,"US",4,109.28,99.29,1,0,"Sat","Sat"
2019-05-11,105325,"US",4,112.36,99.86,1,0,"Sat","Sat"
2019-05-18,332647,"DO",4,464.93,405.3,3,19,"Fri","Wed"
2019-05-29,120418,"US",1,77.44,69.1,1,3,"Thu","Sun"
2019-05-23,117407,"US",1,148.09,133,3,0,"Fri","Thu"
2019-05-30,499143,"US",2,279.38,246.91,2,1,"Thu","Fri"
2019-05-17,664367,"US",3,821.02,705,7,11,"Wed","Sun"
2019-05-21,201547,"US",2,112.42,99.06,1,10,"Wed","Sat"
2019-05-13,204633,"US",2,106.87,97.21,1,0,"Wed","Wed"
2019-05-13,204633,"US",2,103.15,93.97,1,0,"Wed","Wed"
2019-05-11,744846,"US",2,117.11,108.62,1,0,"Sun","Sat"
2019-05-29,138440,"US",2,67.87,63.13,1,0,"Wed","Wed"
2019-05-14,211534,"US",2,379.1,332.34,2,16,"Wed","Fri"
2019-05-19,211534,"US",2,150.98,135.42,1,0,"Sun","Sun"
2019-05-19,118021,"US",3,118.06,107,1,7,"Sun","Sun"
2019-05-27,118021,"US",3,97.44,89,1,0,"Mon","Mon"
2019-05-19,107341,"US",3,84.05,78.97,1,0,"Mon","Sun"
2019-05-22,107341,"US",3,74.86,63.97,1,4,"Wed","Sun"
2019-05-18,107341,"US",3,105.31,92.97,1,0,"Sun","Sat"
2019-05-23,107341,"US",3,74.86,63.97,1,4,"Thu","Mon"
2019-05-18,634137,"US",3,282.12,249.24,1,0,"Sat","Sat"
2019-05-12,634137,"US",3,131.51,84.97,1,0,"Sun","Sun"
2019-05-26,634137,"US",3,111.05,84.97,1,0,"Sun","Sun"
2019-05-25,310193,"US",5,416.46,364,1,108,"Sun","Wed"
2019-05-25,310193,"US",5,363,293.88,1,108,"Sun","Wed"
2019-05-31,149796,"US",2,116.5,91.97,1,0,"Fri","Fri"
2019-05-24,348088,"US",3,305.22,269.07,3,0,"Fri","Fri"
2019-05-30,602687,"US",2,141.78,122.27,1,0,"Thu","Thu"
2019-05-29,228107,"US",3,114.42,103.82,1,0,"Wed","Wed"
2019-05-26,136214,"US",2,116.3,105.48,1,0,"Sun","Sun"
2019-05-26,495505,"US",2,85.99,79,1,0,"Sun","Sun"
2019-05-29,252845,"US",3,99.99,91.21,1,0,"Thu","Wed"
2019-05-16,252845,"US",3,119.97,108.64,1,8,"Thu","Fri"
2019-05-16,252845,"US",3,119.97,108.64,1,8,"Thu","Fri"
2019-05-20,193603,"US",2,253.55,224,5,5,"Mon","Sat"
2019-05-31,107964,"US",3,154.78,148.77686,1,0,"Sun","Sat"
2019-05-30,575422,"US",4,138.89,125.17,1,0,"Thu","Thu"
2019-05-29,575422,"US",4,283.42,250.36,2,0,"Wed","Wed"
2019-05-26,575422,"US",4,138.89,125.17,1,0,"Mon","Sun"
2019-05-09,133365,"US",3,79.22,77.97714,1,0,"Tue","Mon"
2019-05-19,193930,"US",1,63.72,54.89,1,0,"Sun","Sun"
2019-05-20,193930,"US",1,119.3,99.78,2,0,"Mon","Mon"
2019-05-13,260424,"US",2,68.14,67.59518,1,0,"Mon","Mon"
2019-05-28,193081,"US",3,144.05,129.63,1,0,"Tue","Tue"
2019-05-22,324400,"US",2,97.69,95.28353,1,0,"Thu","Thu"
2019-05-24,139465,"US",2,134.61,121.41,1,0,"Fri","Fri"
2019-05-13,139465,"US",2,211.66,180.73,2,3,"Tue","Fri"
2019-05-10,139465,"US",2,134.62,121.41,1,0,"Fri","Fri"
2019-05-23,234346,"US",3,99.51,91,1,1,"Fri","Sat"
2019-05-18,191010,"MX",4,104.59,91.8,1,0,"Sat","Sat"
2019-05-14,324817,"US",3,128.4,116,1,3,"Tue","Fri"
2019-05-14,162073,"US",3,84.81,77.97,1,0,"Tue","Tue"
2019-05-18,162073,"US",3,90.64,68.97,1,0,"Sun","Sun"
2019-05-25,107332,"US",2,110.18,100.27,1,0,"Sat","Sat"
2019-05-30,107332,"US",2,81.25,73.97,1,0,"Fri","Thu"
2019-05-10,107332,"US",2,136.41,121.97,1,0,"Fri","Fri"
2019-05-09,138097,"US",3,60.26,56.46,1,1,"Wed","Thu"
2019-05-09,138097,"US",3,60.26,56.46,1,1,"Wed","Thu"
2019-05-22,173166,"US",3,190.19,157.97,1,0,"Wed","Wed"
2019-05-25,431403,"US",3,130.06,116.74,1,0,"Sat","Sat"
2019-05-17,323111,"US",3,126.1,114,1,0,"Fri","Fri"
2019-05-17,323111,"US",3,126.1,114,1,0,"Fri","Fri"
2019-05-26,323111,"US",3,133.84,115,1,0,"Sun","Sun"
2019-05-14,210436,"US",2,171.67,146.12,2,4,"Tue","Sat"
2019-05-22,210436,"US",2,83.53,73.44,1,0,"Thu","Wed"
2019-05-30,210436,"US",2,75.71,69.99,1,0,"Thu","Thu"
2019-05-21,210436,"US",2,80.48,73.44,1,0,"Tue","Tue"
2019-05-16,210436,"US",2,80.5,73.44,1,8,"Thu","Fri"
2019-05-25,153517,"US",2,105.93,96.41,1,0,"Sat","Sat"
2019-05-25,153517,"US",2,105.78,90.66,1,0,"Sun","Sat"
2019-05-18,153517,"US",2,197.85,171.08,2,1,"Sat","Sun"
2019-05-17,152628,"US",4,101.73,92.75,1,0,"Fri","Fri"
2019-05-17,152628,"US",4,101.73,92.75,1,0,"Fri","Fri"
2019-05-15,152628,"US",4,245.13,217.24,2,57,"Thu","Fri"
2019-05-15,152628,"US",4,532.04,462.16,6,30,"Wed","Fri"
2019-05-14,152628,"US",4,164.64,147.55,3,60,"Wed","Sun"
2019-05-12,152628,"US",4,246.9,218.79,3,59,"Mon","Thu"
2019-05-22,152628,"US",4,41.59,40.09,1,1,"Wed","Thu"
2019-05-24,152628,"US",4,143.05,128.77,3,108,"Fri","Mon"
2019-05-25,152628,"US",4,319.05,280.89,3,34,"Fri","Thu"
2019-05-28,152628,"US",4,106.94,97.29,2,7,"Tue","Tue"
2019-05-28,152628,"US",4,182.54,163.09,3,87,"Wed","Sat"
2019-05-28,152628,"US",4,194.43,173.4,3,84,"Sat","Sat"
2019-05-28,152628,"US",4,364.05,319.44,3,58,"Tue","Thu"
2019-05-28,152628,"US",4,120.38,105.58,2,13,"Tue","Mon"
2019-05-28,152628,"US",4,231.99,205.91,3,100,"Tue","Thu"
2019-05-11,152628,"US",4,97.84,89.35,1,0,"Sat","Sat"
2019-05-11,152628,"US",4,111.67,103.74,2,0,"Sat","Sat"
2019-05-13,152628,"US",4,143.05,128.77,3,0,"Mon","Mon"
2019-05-14,152628,"US",4,87.35,80.18,2,5,"Thu","Tue"
2019-05-18,152628,"US",4,223.77,172.83,1,0,"Sat","Sat"
2019-05-18,152628,"US",4,304.82,268.64,2,27,"Sat","Fri"
2019-05-27,152628,"US",4,156.1,140.12,2,66,"Tue","Fri"
2019-05-27,152628,"US",4,156.1,140.12,2,66,"Tue","Fri"
2019-05-18,152628,"US",4,88.11,79.55,1,1,"Sun","Mon"
2019-05-18,152628,"US",4,193.77,172.83,1,0,"Sat","Sat"
2019-05-20,152628,"US",4,61.1,57.2,1,0,"Mon","Mon"
2019-05-20,152628,"US",4,61.1,57.2,1,0,"Mon","Mon"
2019-05-23,152628,"US",4,281.65,248.74,3,50,"Thu","Fri"
2019-05-20,152628,"US",4,61.1,57.2,1,0,"Mon","Mon"
2019-05-10,152628,"US",4,453.83,395.94,4,27,"Fri","Thu"
2019-05-26,109657,"US",3,85.36,78.44,1,0,"Sun","Sun"
2019-05-24,267347,"US",2,64.7,60.36,1,0,"Sat","Fri"
2019-05-18,129367,"US",2,111.46,101.24,1,1,"Sat","Sun"
2019-05-11,708826,"US",2,360.73,316.72,2,14,"Sat","Sat"
2019-05-17,263031,"US",2,124.34,112.48,1,0,"Sat","Fri"
2019-05-10,109065,"US",3,175.81,157.23,1,42,"Fri","Fri"
2019-05-29,565862,"US",3,378.36,331.8,3,1,"Thu","Fri"
2019-05-13,533231,"US",3,243.58,216,1,11,"Tue","Sat"
2019-05-23,533231,"US",3,338.31,297.54,2,53,"Fri","Tue"
2019-05-11,239662,"US",2,100.24,99.028,1,0,"Sat","Sat"
2019-05-10,417469,"US",2,144.45,130,1,0,"Fri","Fri"
2019-05-12,134783,"US",2,58.88,55.25,1,0,"Wed","Tue"
2019-05-12,134783,"US",2,61.79,57.8,1,0,"Fri","Thu"
2019-05-18,134783,"US",2,78.45,72.39,1,0,"Sat","Sat"
2019-05-11,134783,"US",2,68.74,63.88,1,0,"Sat","Sat"
2019-05-10,134783,"US",2,63.87,59.62,1,0,"Fri","Fri"
2019-05-10,134783,"US",2,68.73,63.88,1,1,"Fri","Sat"
2019-05-10,134783,"US",2,70.86,65.74,1,0,"Sat","Sat"
2019-05-13,194575,"US",2,122.63,111,3,0,"Mon","Mon"
2019-05-27,194575,"US",2,38.24,37.15,1,0,"Mon","Mon"
2019-05-12,216468,"US",3,87.84,80.61,1,0,"Sun","Sun"
2019-05-29,271732,"US",2,83.94,77.2,1,0,"Thu","Wed"
2019-05-10,271732,"US",2,69.06,64.18,1,1,"Sat","Sun"
2019-05-15,311849,"US",3,111.79,100.98,1,0,"Wed","Wed"
2019-05-23,311849,"US",3,101.47,92.5,1,1,"Thu","Fri"
2019-05-11,151666,"US",2,89.05,77.97,1,0,"Sat","Sat"
2019-05-14,133978,"US",2,103.37,94.19,1,1,"Tue","Wed"
2019-05-26,133978,"US",2,211.46,201.88602,2,6,"Sun","Sat"
2019-05-31,133978,"US",2,97.91,89.42,1,0,"Fri","Fri"
2019-05-30,145363,"US",4,177.44,153.8,1,20,"Thu","Wed"
2019-05-29,145363,"US",4,169.63,150.94,1,4,"Thu","Mon"
2019-05-11,141012,"US",2,95.13,86.98,1,0,"Sat","Sat"
2019-05-31,141012,"US",2,94.03,86.02,1,0,"Fri","Fri"
2019-05-23,141012,"US",2,94.03,86.02,1,0,"Thu","Thu"
2019-05-11,274690,"US",2,95.98,87.73,1,0,"Sat","Sat"
2019-05-17,195772,"US",3,137.49,123.93,1,1,"Fri","Sat"
2019-05-11,107499,"US",3,96.87,88,1,0,"Sun","Sun"
2019-05-13,107499,"US",3,121.64,110.11,1,5,"Mon","Sat"
2019-05-10,107499,"US",3,126.88,114.68,1,0,"Sat","Sat"
2019-05-18,NA,"US",3,63.72,63.52136,1,0,"Sun","Sun"
2019-05-22,339028,"US",2,124.91,112.21,1,5,"Thu","Tue"
2019-05-22,134965,"US",2,98.57,90,1,2,"Wed","Fri"
2019-05-14,139574,"US",2,133.64,128.96868,1,3,"Tue","Fri"
2019-05-20,114412,"GB",4,365.93,321.5,1,1,"Mon","Tue"
2019-05-25,482560,"US",2,153.43,136.94,1,0,"Sat","Sat"
2019-05-18,482560,"US",2,286.16,252.6,2,0,"Sat","Sat"
2019-05-24,492716,"US",2,164.32,147.26,3,0,"Fri","Fri"
2019-05-12,114908,"US",2,56.67,52.95,1,0,"Mon","Sun"
2019-05-12,263694,"US",3,127.22,115,1,0,"Sun","Sun"
2019-05-24,263694,"US",3,136.81,123.36,1,1,"Sat","Sun"
2019-05-14,132117,"US",2,288.71,254.82,2,10,"Tue","Fri"
2019-05-28,132117,"US",2,115.78,112.23386,1,3,"Tue","Fri"
2019-05-18,132117,"US",2,150.21,135,1,7,"Sat","Sat"
2019-05-28,260299,"US",2,100.92,92.06,1,0,"Tue","Tue"
2019-05-26,260299,"US",2,99.79,91.07,1,0,"Sun","Sun"
2019-05-26,310626,"US",2,150.75,135.47,1,0,"Sun","Sun"
2019-05-18,196189,"US",3,90.58,83,1,0,"Sat","Sat"
2019-05-25,687795,"MX",4,681.45,588.21,3,46,"Sat","Wed"
2019-05-22,264520,"US",2,123.32,111.59,1,0,"Wed","Wed"
2019-05-10,264520,"US",2,107.61,96.66,1,0,"Sat","Fri"
2019-05-11,129576,"US",3,152.66,132,1,0,"Sat","Sat"
2019-05-15,141287,"US",2,82.92,75.69,1,3,"Wed","Sat"
2019-05-15,141287,"US",2,86.05,75.54,1,3,"Wed","Sat"
2019-05-14,141287,"US",2,82.22,75.69,1,3,"Wed","Sat"
2019-05-14,141287,"US",2,169.74,125.98,2,1,"Tue","Wed"
2019-05-25,141287,"US",2,82.04,75.54,1,0,"Sat","Sat"
2019-05-25,141287,"US",2,86.14,79,1,0,"Sun","Sat"
2019-05-25,141287,"US",2,82.04,75.54,1,0,"Sat","Sat"
2019-05-21,141287,"US",2,170.45,151.08,2,0,"Tue","Tue"
2019-05-24,141287,"US",2,86,76.39,1,0,"Sat","Sat"
2019-05-11,243933,"US",5,808.05,694.66,2,0,"Sat","Sat"
2019-05-30,376176,"US",2,73.67,68.21,1,0,"Fri","Thu"
2019-05-29,201409,"US",2,60.13,55.03,1,0,"Wed","Wed"
2019-05-24,844884,"US",2,145.61,126.08,1,0,"Sat","Fri"
2019-05-23,138432,"US",2,75.4,68.37,1,0,"Thu","Thu"
2019-05-24,113184,"US",3,136.34,122.93,1,0,"Fri","Fri"
2019-05-25,344198,"US",4,118,106.97,1,0,"Sat","Sat"
2019-05-30,344198,"US",4,137.48,123.97,1,0,"Thu","Thu"
2019-05-26,344198,"US",4,145.56,131,1,76,"Sun","Sat"
2019-05-26,344198,"US",4,186.96,167,1,70,"Sun","Sun"
2019-05-18,263302,"US",3,138.71,125,1,6,"Sat","Fri"
2019-05-25,134823,"US",2,102,89.3,1,0,"Sat","Sat"
2019-05-24,138080,"US",3,109.93,99.92,1,0,"Sat","Sat"
2019-05-14,264499,"US",2,336.85,282.26,3,30,"Wed","Fri"
2019-05-19,339881,"US",3,256.1,225.18,1,5,"Mon","Sat"
2019-05-18,339881,"US",3,167.3,149.85,1,0,"Sat","Sat"
2019-05-30,169641,"US",2,312.5,275.26,2,0,"Fri","Fri"
2019-05-28,539765,"US",3,283.11,250,2,44,"Wed","Fri"
2019-05-23,539765,"US",3,139.54,118,1,0,"Thu","Thu"
2019-05-25,110279,"US",3,100.86,92,1,0,"Sun","Sun"
2019-05-23,110279,"US",3,309.73,264,2,100,"Thu","Sat"
